Index,FullClassPath,SubClassPath,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,label,cluster
646,org.thoughtcrime.securesms.jobs.MultiDeviceProfileKeyUpdateJob,jobs.MultiDeviceProfileKeyUpdateJob,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
647,org.thoughtcrime.securesms.lock.v2.ConfirmKbsPinFragment,lock.v2.ConfirmKbsPinFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
648,org.thoughtcrime.securesms.components.registration.VerificationPinKeyboard,components.registration.VerificationPinKeyboard,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
649,org.thoughtcrime.securesms.crypto.storage.TextSecureIdentityKeyStore,crypto.storage.TextSecureIdentityKeyStore,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
650,org.thoughtcrime.securesms.jobs.MmsReceiveJob,jobs.MmsReceiveJob,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
651,org.thoughtcrime.securesms.logsubmit.SubmitDebugLogActivity,logsubmit.SubmitDebugLogActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
652,org.thoughtcrime.securesms.jobs.RefreshOwnProfileJob,jobs.RefreshOwnProfileJob,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
653,org.thoughtcrime.securesms.contacts.ContactIdentityManagerICS,contacts.ContactIdentityManagerICS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
654,org.thoughtcrime.securesms.mms.MmsRadio,mms.MmsRadio,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
655,org.thoughtcrime.securesms.jobmanager.migrations.PushProcessMessageQueueJobMigration,jobmanager.migrations.PushProcessMessageQueueJobMigration,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
656,org.thoughtcrime.securesms.PassphraseRequiredActionBarActivity,PassphraseRequiredActionBarActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Structurer,7
657,org.thoughtcrime.securesms.migrations.AvatarMigrationJob,migrations.AvatarMigrationJob,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
658,org.thoughtcrime.securesms.crypto.MasterSecretUtil,crypto.MasterSecretUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
659,org.thoughtcrime.securesms.util.AlarmSleepTimer,util.AlarmSleepTimer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
660,org.thoughtcrime.securesms.TransportOptionsAdapter,TransportOptionsAdapter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
661,org.thoughtcrime.securesms.glide.cache.EncryptedCoder,glide.cache.EncryptedCoder,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
662,org.thoughtcrime.securesms.components.SharedContactView,components.SharedContactView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
663,org.thoughtcrime.securesms.mediasend.MediaRepository,mediasend.MediaRepository,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
664,org.thoughtcrime.securesms.jobs.RetrieveProfileJob,jobs.RetrieveProfileJob,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
665,org.thoughtcrime.securesms.notifications.AndroidAutoHeardReceiver,notifications.AndroidAutoHeardReceiver,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
666,org.thoughtcrime.securesms.components.location.SignalMapView,components.location.SignalMapView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
667,org.thoughtcrime.securesms.crypto.PreKeyUtil,crypto.PreKeyUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
668,org.thoughtcrime.securesms.video.VideoPlayer,video.VideoPlayer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
669,org.thoughtcrime.securesms.webrtc.audio.OutgoingRinger,webrtc.audio.OutgoingRinger,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
670,org.thoughtcrime.securesms.ContactSelectionListFragment,ContactSelectionListFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
671,org.thoughtcrime.securesms.logging.CustomSignalProtocolLogger,logging.CustomSignalProtocolLogger,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
672,org.thoughtcrime.securesms.mediasend.MediaPickerItemFragment,mediasend.MediaPickerItemFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
673,org.thoughtcrime.securesms.components.AvatarImageView,components.AvatarImageView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
674,org.thoughtcrime.securesms.components.emoji.EmojiTextView,components.emoji.EmojiTextView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
675,org.thoughtcrime.securesms.usernames.username.UsernameEditRepository,usernames.username.UsernameEditRepository,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
676,org.thoughtcrime.securesms.components.RecyclerViewFastScroller,components.RecyclerViewFastScroller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
677,org.thoughtcrime.securesms.scribbles.ImageEditorHud,scribbles.ImageEditorHud,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
678,org.thoughtcrime.securesms.components.ConversationItemThumbnail,components.ConversationItemThumbnail,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
679,org.thoughtcrime.securesms.components.FromTextView,components.FromTextView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
680,org.thoughtcrime.securesms.jobs.MultiDeviceStickerPackOperationJob,jobs.MultiDeviceStickerPackOperationJob,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
681,org.thoughtcrime.securesms.jobmanager.JobRunner,jobmanager.JobRunner,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
682,org.thoughtcrime.securesms.registration.fragments.EnterCodeFragment,registration.fragments.EnterCodeFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
683,org.thoughtcrime.securesms.mediaoverview.MediaOverviewPageFragment,mediaoverview.MediaOverviewPageFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
684,org.thoughtcrime.securesms.notifications.DoNotDisturbUtil,notifications.DoNotDisturbUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
685,org.thoughtcrime.securesms.contacts.ContactsCursorLoader,contacts.ContactsCursorLoader,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
686,org.thoughtcrime.securesms.logsubmit.LogSectionSystemInfo,logsubmit.LogSectionSystemInfo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
687,org.thoughtcrime.securesms.contactshare.ContactNameEditActivity,contactshare.ContactNameEditActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
688,org.thoughtcrime.securesms.groups.ui.creategroup.details.AddGroupDetailsFragment,groups.ui.creategroup.details.AddGroupDetailsFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
689,org.thoughtcrime.securesms.megaphone.BasicMegaphoneView,megaphone.BasicMegaphoneView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
690,org.thoughtcrime.securesms.lock.PinHashing,lock.PinHashing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
691,org.thoughtcrime.securesms.notifications.MarkReadReceiver,notifications.MarkReadReceiver,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
692,org.thoughtcrime.securesms.jobs.StickerDownloadJob,jobs.StickerDownloadJob,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
693,org.thoughtcrime.securesms.MessageRecipientListItem,MessageRecipientListItem,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
694,org.thoughtcrime.securesms.database.SignedPreKeyDatabase,database.SignedPreKeyDatabase,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
695,org.thoughtcrime.securesms.util.TelephonyUtil,util.TelephonyUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
696,org.thoughtcrime.securesms.InviteActivity,InviteActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
697,org.thoughtcrime.securesms.mediaoverview.MediaOverviewActivity,mediaoverview.MediaOverviewActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
698,org.thoughtcrime.securesms.components.SearchToolbar,components.SearchToolbar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
699,org.thoughtcrime.securesms.util.SearchUtil,util.SearchUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
700,org.thoughtcrime.securesms.util.PlayServicesUtil,util.PlayServicesUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
701,org.thoughtcrime.securesms.service.UpdateApkReadyListener,service.UpdateApkReadyListener,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
702,org.thoughtcrime.securesms.jobs.RefreshAttributesJob,jobs.RefreshAttributesJob,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
703,org.thoughtcrime.securesms.SmsSendtoActivity,SmsSendtoActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
704,org.thoughtcrime.securesms.components.ShapeScrim,components.ShapeScrim,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
705,org.thoughtcrime.securesms.conversation.MenuState,conversation.MenuState,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
706,org.thoughtcrime.securesms.mediasend.AvatarSelectionBottomSheetDialogFragment,mediasend.AvatarSelectionBottomSheetDialogFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
707,org.thoughtcrime.securesms.notifications.SingleRecipientNotificationBuilder,notifications.SingleRecipientNotificationBuilder,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
708,org.thoughtcrime.securesms.imageeditor.renderers.AutomaticControlPointBezierLine,imageeditor.renderers.AutomaticControlPointBezierLine,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
709,org.thoughtcrime.securesms.components.emoji.parsing.EmojiPageBitmap,components.emoji.parsing.EmojiPageBitmap,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Information Holder,7
710,org.thoughtcrime.securesms.mms.DecryptableStreamLocalUriFetcher,mms.DecryptableStreamLocalUriFetcher,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
711,org.thoughtcrime.securesms.notifications.AndroidAutoReplyReceiver,notifications.AndroidAutoReplyReceiver,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
712,org.thoughtcrime.securesms.groups.GroupId,groups.GroupId,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
713,org.thoughtcrime.securesms.video.exo.PartDataSource,video.exo.PartDataSource,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
714,org.thoughtcrime.securesms.util.SqlUtil,util.SqlUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
715,org.thoughtcrime.securesms.jobs.AvatarGroupsV1DownloadJob,jobs.AvatarGroupsV1DownloadJob,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
716,org.thoughtcrime.securesms.groups.ui.notifications.CustomNotificationsDialogFragment,groups.ui.notifications.CustomNotificationsDialogFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
717,org.thoughtcrime.securesms.database.StickerDatabase,database.StickerDatabase,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
718,org.thoughtcrime.securesms.components.LinkPreviewView,components.LinkPreviewView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
719,org.thoughtcrime.securesms.components.TransferControlView,components.TransferControlView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
720,org.thoughtcrime.securesms.components.reminder.ReminderView,components.reminder.ReminderView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
721,org.thoughtcrime.securesms.jobmanager.migrations.RecipientIdJobMigration,jobmanager.migrations.RecipientIdJobMigration,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
722,org.thoughtcrime.securesms.mediasend.CameraContactSelectionFragment,mediasend.CameraContactSelectionFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
723,org.thoughtcrime.securesms.registration.PushChallengeRequest,registration.PushChallengeRequest,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
724,org.thoughtcrime.securesms.jobs.FcmRefreshJob,jobs.FcmRefreshJob,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
725,org.thoughtcrime.securesms.groups.GroupsV2Authorization,groups.GroupsV2Authorization,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Service Provider,8
726,org.thoughtcrime.securesms.logsubmit.LogSectionFeatureFlags,logsubmit.LogSectionFeatureFlags,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
727,org.thoughtcrime.securesms.recipients.RecipientUtil,recipients.RecipientUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
728,org.thoughtcrime.securesms.glide.OkHttpStreamFetcher,glide.OkHttpStreamFetcher,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
729,org.thoughtcrime.securesms.insights.InsightsDashboardDialogFragment,insights.InsightsDashboardDialogFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
730,org.thoughtcrime.securesms.mms.PartParser,mms.PartParser,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
731,org.thoughtcrime.securesms.components.TypingIndicatorView,components.TypingIndicatorView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
732,org.thoughtcrime.securesms.jobs.ProfileKeySendJob,jobs.ProfileKeySendJob,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
733,org.thoughtcrime.securesms.util.MediaUtil,util.MediaUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
734,org.thoughtcrime.securesms.components.DocumentView,components.DocumentView,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
735,org.thoughtcrime.securesms.components.ConversationItemFooter,components.ConversationItemFooter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
736,org.thoughtcrime.securesms.imageeditor.renderers.OvalGuideRenderer,imageeditor.renderers.OvalGuideRenderer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
737,org.thoughtcrime.securesms.util.SaveAttachmentTask,util.SaveAttachmentTask,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
738,org.thoughtcrime.securesms.phonenumbers.PhoneNumberFormatter,phonenumbers.PhoneNumberFormatter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
739,org.thoughtcrime.securesms.service.DirectShareService,service.DirectShareService,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
740,org.thoughtcrime.securesms.jobs.StorageAccountRestoreJob,jobs.StorageAccountRestoreJob,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
741,org.thoughtcrime.securesms.jobs.UpdateApkJob,jobs.UpdateApkJob,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
742,org.thoughtcrime.securesms.database.PushDatabase,database.PushDatabase,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
743,org.thoughtcrime.securesms.permissions.RationaleDialog,permissions.RationaleDialog,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
744,org.thoughtcrime.securesms.profiles.SystemProfileUtil,profiles.SystemProfileUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
745,org.thoughtcrime.securesms.crypto.ModernEncryptingPartOutputStream,crypto.ModernEncryptingPartOutputStream,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
746,org.thoughtcrime.securesms.webrtc.audio.SignalAudioManager,webrtc.audio.SignalAudioManager,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
747,org.thoughtcrime.securesms.util.LongClickMovementMethod,util.LongClickMovementMethod,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
748,org.thoughtcrime.securesms.pin.PinState,pin.PinState,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
749,org.thoughtcrime.securesms.mediasend.camerax.CameraXUtil,mediasend.camerax.CameraXUtil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
750,org.thoughtcrime.securesms.gcm.RestStrategy,gcm.RestStrategy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
751,org.thoughtcrime.securesms.maps.PlacePickerActivity,maps.PlacePickerActivity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
752,org.thoughtcrime.securesms.webrtc.CallNotificationBuilder,webrtc.CallNotificationBuilder,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
753,org.thoughtcrime.securesms.database.model.GroupsV2UpdateMessageProducer,database.model.GroupsV2UpdateMessageProducer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
754,org.thoughtcrime.securesms.DeviceAddFragment,DeviceAddFragment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
755,org.thoughtcrime.securesms.ExpirationDialog,ExpirationDialog,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
756,org.thoughtcrime.securesms.database.MegaphoneDatabase,database.MegaphoneDatabase,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
757,org.thoughtcrime.securesms.jobmanager.JobManager,jobmanager.JobManager,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
758,org.thoughtcrime.securesms.video.videoconverter.InputSurface,video.videoconverter.InputSurface,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
759,org.thoughtcrime.securesms.database.ApnDatabase,database.ApnDatabase,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
760,org.thoughtcrime.securesms.scribbles.widget.VerticalSlideColorPicker,scribbles.widget.VerticalSlideColorPicker,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
761,org.thoughtcrime.securesms.components.camera.CameraUtils,components.camera.CameraUtils,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
762,org.thoughtcrime.securesms.components.emoji.parsing.EmojiParser,components.emoji.parsing.EmojiParser,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
763,org.thoughtcrime.securesms.conversation.ConversationDataSource,conversation.ConversationDataSource,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
764,org.thoughtcrime.securesms.jobs.RetrieveProfileAvatarJob,jobs.RetrieveProfileAvatarJob,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Interfacer,7
765,org.thoughtcrime.securesms.database.MessagingDatabase,database.MessagingDatabase,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
766,org.thoughtcrime.securesms.components.subsampling.AttachmentBitmapDecoder,components.subsampling.AttachmentBitmapDecoder,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Service Provider,7
767,org.thoughtcrime.securesms.database.loaders.RecentPhotosLoader,database.loaders.RecentPhotosLoader,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
768,org.thoughtcrime.securesms.lock.v2.KbsPin,lock.v2.KbsPin,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
769,org.thoughtcrime.securesms.profiles.AvatarHelper,profiles.AvatarHelper,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Service Provider,7
770,org.thoughtcrime.securesms.imageeditor.Bounds,imageeditor.Bounds,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Information Holder,7
771,org.thoughtcrime.securesms.contacts.NameAndNumber,contacts.NameAndNumber,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Information Holder,7
772,org.thoughtcrime.securesms.groups.GroupManagerV2,groups.GroupManagerV2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Interfacer,8
773,org.thoughtcrime.securesms.imageeditor.model.AnimationMatrix,imageeditor.model.AnimationMatrix,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Service Provider,7
774,org.thoughtcrime.securesms.video.videoconverter.VideoThumbnailsView,video.videoconverter.VideoThumbnailsView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
775,org.thoughtcrime.securesms.DeviceActivity,DeviceActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
776,org.thoughtcrime.securesms.registration.RegistrationNavigationActivity,registration.RegistrationNavigationActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
777,org.thoughtcrime.securesms.components.webrtc.WebRtcCallView,components.webrtc.WebRtcCallView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
778,org.thoughtcrime.securesms.database.RecipientDatabase,database.RecipientDatabase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
779,org.thoughtcrime.securesms.database.helpers.SQLCipherOpenHelper,database.helpers.SQLCipherOpenHelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
780,org.thoughtcrime.securesms.migrations.LegacyMigrationJob,migrations.LegacyMigrationJob,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
781,org.thoughtcrime.securesms.stickers.StickerKeyboardProvider,stickers.StickerKeyboardProvider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
782,org.thoughtcrime.securesms.jobs.MmsSendJob,jobs.MmsSendJob,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
783,org.thoughtcrime.securesms.groups.LiveGroup,groups.LiveGroup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
784,org.thoughtcrime.securesms.imageeditor.model.EditorModel,imageeditor.model.EditorModel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
785,org.thoughtcrime.securesms.database.XmlBackup,database.XmlBackup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
786,org.thoughtcrime.securesms.database.loaders.MessageDetailsLoader,database.loaders.MessageDetailsLoader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
787,org.thoughtcrime.securesms.util.TextSecurePreferences,util.TextSecurePreferences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
788,org.thoughtcrime.securesms.preferences.AdvancedPreferenceFragment,preferences.AdvancedPreferenceFragment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
789,org.thoughtcrime.securesms.database.loaders.GroupedThreadMediaLoader,database.loaders.GroupedThreadMediaLoader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
790,org.thoughtcrime.securesms.groups.ui.managegroup.ManageGroupViewModel,groups.ui.managegroup.ManageGroupViewModel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
791,org.thoughtcrime.securesms.util.adapter.SectionedRecyclerViewAdapter,util.adapter.SectionedRecyclerViewAdapter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
792,org.thoughtcrime.securesms.video.videoconverter.MediaConverter,video.videoconverter.MediaConverter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
793,org.thoughtcrime.securesms.registration.fragments.EnterPhoneNumberFragment,registration.fragments.EnterPhoneNumberFragment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
794,org.thoughtcrime.securesms.util.CharacterCalculator,util.CharacterCalculator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
795,org.thoughtcrime.securesms.WebRtcCallActivity,WebRtcCallActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Interfacer,7
796,org.thoughtcrime.securesms.notifications.MessageNotifier,notifications.MessageNotifier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
797,org.thoughtcrime.securesms.dependencies.ApplicationDependencies,dependencies.ApplicationDependencies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Structurer,7
798,org.thoughtcrime.securesms.jobmanager.Job,jobmanager.Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Information Holder,7
799,org.thoughtcrime.securesms.imageeditor.HiddenEditText,imageeditor.HiddenEditText,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Service Provider,7
